ENSOCUG00000003157	DCBLD1	discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]
ENSOCUG00000012016	SEMA3D	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D [Source:HGNC Symbol;Acc:HGNC:10726]
ENSOCUG00000009793	C16orf58	chromosome 16 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:25848]
ENSOCUG00000002627		
ENSOCUG00000024042		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRP9]
ENSOCUG00000011553	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]
ENSOCUG00000011919	SEMA3A	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A [Source:HGNC Symbol;Acc:HGNC:10723]
ENSOCUG00000015307	SLC35F1	solute carrier family 35 member F1 [Source:HGNC Symbol;Acc:HGNC:21483]
ENSOCUG00000025722	AHSP	alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]
ENSOCUG00000013854	CEP85L	centrosomal protein 85kDa-like [Source:HGNC Symbol;Acc:HGNC:21638]
ENSOCUG00000007471		Cytochrome c oxidase subunit 6A, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:G1ST47]
ENSOCUG00000013865	PLN	cardiac phospholamban  [Source:RefSeq peptide;Acc:NP_001076090]
ENSOCUG00000015897	ASF1A	anti-silencing function 1A histone chaperone [Source:HGNC Symbol;Acc:HGNC:20995]
ENSOCUG00000010520	SEMA3E	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:HGNC Symbol;Acc:HGNC:10727]
ENSOCUG00000007450		Cytochrome c oxidase subunit 6A, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:G1ST31]
ENSOCUG00000015885	MCM9	minichromosome maintenance 9 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:21484]
ENSOCUG00000005736	FAM184A	family with sequence similarity 184 member A [Source:HGNC Symbol;Acc:HGNC:20991]
ENSOCUG00000021755	MRPS24	mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]
ENSOCUG00000010530	URGCP	upregulator of cell proliferation [Source:HGNC Symbol;Acc:HGNC:30890]
ENSOCUG00000006620		Ribosomal protein  [Source:UniProtKB/TrEMBL;Acc:G1TY53]
ENSOCUG00000008900	UBE2D4	ubiquitin conjugating enzyme E2D 4 (putative) [Source:HGNC Symbol;Acc:HGNC:21647]
ENSOCUG00000027855	DBNL	drebrin-like [Source:HGNC Symbol;Acc:HGNC:2696]
ENSOCUG00000006700	MAN1A1	mannosidase, alpha, class 1A, member 1 [Source:HGNC Symbol;Acc:HGNC:6821]
ENSOCUG00000007440	ITGAD	integrin subunit alpha D [Source:HGNC Symbol;Acc:HGNC:6146]
ENSOCUG00000022640		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U4L4]
ENSOCUG00000012162		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T2Q6]
ENSOCUG00000013938	TBC1D32	TBC1 domain family member 32 [Source:HGNC Symbol;Acc:HGNC:21485]
ENSOCUG00000009324	GJA1	Gap junction alpha-1 protein  [Source:UniProtKB/Swiss-Prot;Acc:Q6TYA7]
ENSOCUG00000027853	PGAM2	phosphoglycerate mutase 2 [Source:HGNC Symbol;Acc:HGNC:8889]
ENSOCUG00000022428	POLM	polymerase (DNA directed), mu [Source:HGNC Symbol;Acc:HGNC:9185]
ENSOCUG00000022859		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TPI1]
ENSOCUG00000025991	HSF2	heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]
ENSOCUG00000014914	AEBP1	AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303]
ENSOCUG00000017422	ITGAX	integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152]
ENSOCUG00000015793	SERINC1	serine incorporator 1 [Source:HGNC Symbol;Acc:HGNC:13464]
ENSOCUG00000027375		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0B4]
ENSOCUG00000024156		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TW12]
ENSOCUG00000022825		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0F8]
ENSOCUG00000014942	POLD2	polymerase (DNA directed), delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]
ENSOCUG00000023091	PKIB	protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018]
ENSOCUG00000001497	FABP7	fatty acid binding protein 7, brain [Source:HGNC Symbol;Acc:HGNC:3562]
ENSOCUG00000025520		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0F9]
ENSOCUG00000001501	SMPDL3A	sphingomyelin phosphodiesterase acid-like 3A [Source:HGNC Symbol;Acc:HGNC:17389]
ENSOCUG00000001018	GCK	glucokinase (hexokinase 4) [Source:HGNC Symbol;Acc:HGNC:4195]
ENSOCUG00000008486	CLVS2	clavesin 2 [Source:HGNC Symbol;Acc:HGNC:23046]
ENSOCUG00000002981		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SIS5]
ENSOCUG00000008064	TRDN	triadin [Source:HGNC Symbol;Acc:HGNC:12261]
ENSOCUG00000029465	NKAIN2	Na+/K+ transporting ATPase interacting 2 [Source:HGNC Symbol;Acc:HGNC:16443]
ENSOCUG00000012576	RNF217	ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487]
ENSOCUG00000021803	CAMK2B	calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]
ENSOCUG00000001587	ITGAM	integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]
ENSOCUG00000011858	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:HGNC:12006]
ENSOCUG00000003457	CRYAA	alpha-crystallin A chain  [Source:RefSeq peptide;Acc:NP_001075875]
ENSOCUG00000011863	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078]
ENSOCUG00000029649	HEY2	hes-related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]
ENSOCUG00000022877		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRZ5]
ENSOCUG00000023828	NUDCD3	NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208]
ENSOCUG00000008089	NCOA7	nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]
ENSOCUG00000023032	NPC1L1	Niemann-Pick C1-like protein 1 precursor  [Source:RefSeq peptide;Acc:NP_001075697]
ENSOCUG00000025844	HINT3	histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]
ENSOCUG00000021029		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUF4]
ENSOCUG00000004516	RBM17	RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]
ENSOCUG00000002306	PRSS8	protease, serine 8 [Source:HGNC Symbol;Acc:HGNC:9491]
ENSOCUG00000011783	TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]
ENSOCUG00000023664		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TU39]
ENSOCUG00000015430	TRIM72	tripartite motif containing 72, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:32671]
ENSOCUG00000027109	CENPW	centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488]
ENSOCUG00000003681	RSPO3	R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]
ENSOCUG00000006545	RNF146	ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]
ENSOCUG00000022918	DDX56	DEAD (Asp-Glu-Ala-Asp) box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]
ENSOCUG00000006548	ECHDC1	ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]
ENSOCUG00000027883	KIAA0408	KIAA0408 [Source:HGNC Symbol;Acc:HGNC:21636]
ENSOCUG00000000036		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SCG6]
ENSOCUG00000004495	PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]
ENSOCUG00000008917		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SW55]
ENSOCUG00000029645		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KP39]
ENSOCUG00000003964	TMED4	transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]
ENSOCUG00000006061	THEMIS	thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]
ENSOCUG00000021526	FUS	FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]
ENSOCUG00000002419	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide) [Source:HGNC Symbol;Acc:HGNC:8124]
ENSOCUG00000001697	PTPRK	protein tyrosine phosphatase, receptor type, K [Source:HGNC Symbol;Acc:HGNC:9674]
ENSOCUG00000002311	PRSS36	protease, serine 36 [Source:HGNC Symbol;Acc:HGNC:26906]
ENSOCUG00000022046	ZMIZ2	zinc finger, MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]
ENSOCUG00000002300	KAT8	K(lysine) acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933]
ENSOCUG00000016662		Peptidyl-prolyl cis-trans isomerase  [Source:UniProtKB/TrEMBL;Acc:G1TC44]
ENSOCUG00000008133	H2AFV	histone H2A.V  [Source:RefSeq peptide;Acc:NP_001164412]
ENSOCUG00000009947	LRCH1	leucine-rich repeats and calponin homology (CH) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20309]
ENSOCUG00000024317	PURB	purine-rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]
ENSOCUG00000002290	BCKDK	branched chain ketoacid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]
ENSOCUG00000009427	LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]
ENSOCUG00000009968		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SYA5]
ENSOCUG00000024216	MYO1G	myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]
ENSOCUG00000009976	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled [Source:HGNC Symbol;Acc:HGNC:5293]
ENSOCUG00000002289	VKORC1	vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]
ENSOCUG00000014699	RPS18	ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]
ENSOCUG00000014389	PRSS53	protease, serine 53 [Source:HGNC Symbol;Acc:HGNC:34407]
ENSOCUG00000025889		
ENSOCUG00000014377	ZNF646	zinc finger protein 646 [Source:HGNC Symbol;Acc:HGNC:29004]
ENSOCUG00000007439	NUDT15	nudix hydrolase 15 [Source:HGNC Symbol;Acc:HGNC:23063]
ENSOCUG00000029391	ZNF668	zinc finger protein 668 [Source:HGNC Symbol;Acc:HGNC:25821]
ENSOCUG00000012327	MED4	mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]
ENSOCUG00000015397	CCM2	cerebral cavernous malformation 2 [Source:HGNC Symbol;Acc:HGNC:21708]
ENSOCUG00000024589		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TI36]
ENSOCUG00000025116	ITM2B	integral membrane protein 2B [Source:HGNC Symbol;Acc:HGNC:6174]
ENSOCUG00000027132	NACAD	NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196]
ENSOCUG00000009450	ARHGAP18	Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]
ENSOCUG00000014370	STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]
ENSOCUG00000007618	TBRG4	transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]
ENSOCUG00000029600	TMEM244	transmembrane protein 244 [Source:HGNC Symbol;Acc:HGNC:21571]
ENSOCUG00000022314	WAP	Whey acidic protein  [Source:UniProtKB/Swiss-Prot;Acc:P09412]
ENSOCUG00000023578		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TPB4]
ENSOCUG00000021340		
ENSOCUG00000005584	VOPP1	vesicular, overexpressed in cancer, prosurvival protein 1 [Source:HGNC Symbol;Acc:HGNC:34518]
ENSOCUG00000016404	RB1	retinoblastoma 1 [Source:HGNC Symbol;Acc:HGNC:9884]
ENSOCUG00000022997		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TSM3]
ENSOCUG00000002094	LANCL2	LanC lantibiotic synthetase component C-like 2 (bacterial) [Source:HGNC Symbol;Acc:HGNC:6509]
ENSOCUG00000016226	L3MBTL3	l(3)mbt-like 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:23035]
ENSOCUG00000016249	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]
ENSOCUG00000010271	STX1B	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]
ENSOCUG00000008357	TMEM200A	transmembrane protein 200A [Source:HGNC Symbol;Acc:HGNC:21075]
ENSOCUG00000022399		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKB3]
ENSOCUG00000015975	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]
ENSOCUG00000028098		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TVF1]
ENSOCUG00000002383	LPAR6	lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]
ENSOCUG00000016428	RCBTB2	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]
ENSOCUG00000022182	SETD1A	SET domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29010]
ENSOCUG00000024145		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U4G6]
ENSOCUG00000010481	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]
ENSOCUG00000001799	EPB41L2	erythrocyte membrane protein band 4.1-like 2 [Source:HGNC Symbol;Acc:HGNC:3379]
ENSOCUG00000023872		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TEB2]
ENSOCUG00000026210	ORAI3	ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:HGNC:28185]
ENSOCUG00000010641	FBXL19	F-box and leucine-rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]
ENSOCUG00000027072	CYSLTR2	cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274]
ENSOCUG00000027802		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U5P7]
ENSOCUG00000005688	CTF1	cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]
ENSOCUG00000014679	FNDC3A	fibronectin type III domain containing 3A [Source:HGNC Symbol;Acc:HGNC:20296]
ENSOCUG00000013991	AKAP7	A-kinase anchoring protein 7 [Source:HGNC Symbol;Acc:HGNC:377]
ENSOCUG00000022745		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U2R5]
ENSOCUG00000001813	ARG1	arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]
ENSOCUG00000022207		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TQQ1]
ENSOCUG00000027259	RPL39	ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]
ENSOCUG00000011065	SEC61G	Sec61 translocon gamma subunit [Source:HGNC Symbol;Acc:HGNC:18277]
ENSOCUG00000014737	MLNR	motilin receptor  [Source:RefSeq peptide;Acc:NP_001093437]
ENSOCUG00000012248	VSTM2A	V-set and transmembrane domain containing 2A [Source:HGNC Symbol;Acc:HGNC:28499]
ENSOCUG00000014743	CDADC1	cytidine and dCMP deaminase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20299]
ENSOCUG00000025560		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TYF5]
ENSOCUG00000016823	COBL	cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]
ENSOCUG00000000910	ZNF629	zinc finger protein 629 [Source:HGNC Symbol;Acc:HGNC:29008]
ENSOCUG00000001817	MED23	mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372]
ENSOCUG00000008239	CAB39L	calcium binding protein 39 like [Source:HGNC Symbol;Acc:HGNC:20290]
ENSOCUG00000003755	SETDB2	SET domain, bifurcated 2 [Source:HGNC Symbol;Acc:HGNC:20263]
ENSOCUG00000013918	RNF40	ring finger protein 40, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:16867]
ENSOCUG00000003761	PHF11	PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]
ENSOCUG00000014432	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:3358]
ENSOCUG00000003767	RCBTB1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243]
ENSOCUG00000003013	ARL11	ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]
ENSOCUG00000006778	EBPL	emopamil binding protein-like [Source:HGNC Symbol;Acc:HGNC:18061]
ENSOCUG00000013934	CCDC189	coiled-coil domain containing 189 [Source:HGNC Symbol;Acc:HGNC:28078]
ENSOCUG00000006781	KPNA3	karyopherin alpha 3 (importin alpha 4) [Source:HGNC Symbol;Acc:HGNC:6396]
ENSOCUG00000014455	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase family member 1  [Source:RefSeq peptide;Acc:NP_001076211]
ENSOCUG00000013946	PHKG2	phosphorylase kinase, gamma 2 (testis) [Source:HGNC Symbol;Acc:HGNC:8931]
ENSOCUG00000027577	SPRYD7	SPRY domain containing 7 [Source:HGNC Symbol;Acc:HGNC:14297]
ENSOCUG00000026692		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TQD8]
ENSOCUG00000003083	TRIM13	tripartite motif containing 13 [Source:HGNC Symbol;Acc:HGNC:9976]
ENSOCUG00000003085	KCNRG	potassium channel regulator [Source:HGNC Symbol;Acc:HGNC:18893]
ENSOCUG00000023242		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TPT9]
ENSOCUG00000004689		
ENSOCUG00000021415		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TLW5]
ENSOCUG00000002718		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SPH4]
ENSOCUG00000021603		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TFQ0]
ENSOCUG00000003938	DLEU7	deleted in lymphocytic leukemia, 7 [Source:HGNC Symbol;Acc:HGNC:17567]
ENSOCUG00000014221	FBRS	fibrosin [Source:HGNC Symbol;Acc:HGNC:20442]
ENSOCUG00000002835	CTGF	connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]
ENSOCUG00000008904	RNASEH2B	ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]
ENSOCUG00000023458	PRR14	proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]
ENSOCUG00000004920		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SMT4]
ENSOCUG00000008469	MOXD1	monooxygenase, DBH-like 1 [Source:HGNC Symbol;Acc:HGNC:21063]
ENSOCUG00000005289	MTG2	mitochondrial ribosome-associated GTPase 2 [Source:HGNC Symbol;Acc:HGNC:16239]
ENSOCUG00000029542	ZNF689	zinc finger protein 689 [Source:HGNC Symbol;Acc:HGNC:25173]
ENSOCUG00000000875	FAM124A	family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]
ENSOCUG00000015416	ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]
ENSOCUG00000021239	SS18L1	synovial sarcoma translocation gene on chromosome 18-like 1 [Source:HGNC Symbol;Acc:HGNC:15592]
ENSOCUG00000026290	SERPINE3	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3 [Source:HGNC Symbol;Acc:HGNC:24774]
ENSOCUG00000029438		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SYW8]
ENSOCUG00000029133	ZNF768	zinc finger protein 768 [Source:HGNC Symbol;Acc:HGNC:26273]
ENSOCUG00000014106	STX7	syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]
ENSOCUG00000000876	INTS6	integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]
ENSOCUG00000008279	TAAR9	trace amine associated receptor 9 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:20977]
ENSOCUG00000022872		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SRV7]
ENSOCUG00000010151	WDFY2	WD repeat and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20482]
ENSOCUG00000027175		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TWM8]
ENSOCUG00000009254	CCDC70	coiled-coil domain containing 70 [Source:HGNC Symbol;Acc:HGNC:25303]
ENSOCUG00000010942	TAAR6	trace amine associated receptor 6 [Source:HGNC Symbol;Acc:HGNC:20978]
ENSOCUG00000013335		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T572]
ENSOCUG00000017661	TAAR5	trace amine associated receptor 5 [Source:HGNC Symbol;Acc:HGNC:30236]
ENSOCUG00000004145	ATP7B	ATPase, Cu++ transporting, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:870]
ENSOCUG00000024372		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U8E1]
ENSOCUG00000026295		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TL78]
ENSOCUG00000007584	TAAR2	trace amine associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:4514]
ENSOCUG00000017485	TAAR1	trace amine associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:17734]
ENSOCUG00000002109	VNN1	vanin 1 [Source:HGNC Symbol;Acc:HGNC:12705]
ENSOCUG00000002119	VNN2	vanin 2 [Source:HGNC Symbol;Acc:HGNC:12706]
ENSOCUG00000014362	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]
ENSOCUG00000014410		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T7C3]
ENSOCUG00000024835	ALG11	ALG11, alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]
ENSOCUG00000001601	SLC18B1	solute carrier family 18, subfamily B, member 1 [Source:HGNC Symbol;Acc:HGNC:21573]
ENSOCUG00000017719	NEK5	NIMA-related kinase 5 [Source:HGNC Symbol;Acc:HGNC:7748]
ENSOCUG00000001606		
ENSOCUG00000017727		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TEA9]
ENSOCUG00000000635	EYA4	EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522]
ENSOCUG00000023933		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TYC4]
ENSOCUG00000013336		Molybdopterin synthase catalytic subunit  [Source:UniProtKB/TrEMBL;Acc:G1TZ14]
ENSOCUG00000017761	TCF21	transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]
ENSOCUG00000007091	TBPL1	TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]
ENSOCUG00000015505	VPS36	vacuolar protein sorting 36 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:20312]
ENSOCUG00000007095	SLC2A12	solute carrier family 2 (facilitated glucose transporter), member 12 [Source:HGNC Symbol;Acc:HGNC:18067]
ENSOCUG00000014367	SGK1	Serine/threonine-protein kinase Sgk1  [Source:UniProtKB/Swiss-Prot;Acc:Q9XT18]
ENSOCUG00000015496	THSD1	thrombospondin type 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17754]
ENSOCUG00000011613	ALDH8A1	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]
ENSOCUG00000029405	SEPT14	septin 14 [Source:HGNC Symbol;Acc:HGNC:33280]
ENSOCUG00000011619	HBS1L	HBS1 like translational GTPase [Source:HGNC Symbol;Acc:HGNC:4834]
ENSOCUG00000003971		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFE1]
ENSOCUG00000010414	ING1	inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]
ENSOCUG00000011633	MYB	v-myb avian myeloblastosis viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7545]
ENSOCUG00000003809	KLF11	Kruppel-like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
ENSOCUG00000010802	SEPHS2	selenophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:19686]
ENSOCUG00000010090	DCTPP1	dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]
ENSOCUG00000013651	ZNF48	zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]
ENSOCUG00000017717	GRHL1	grainyhead-like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]
ENSOCUG00000023559	SEPT1	septin 1 [Source:HGNC Symbol;Acc:HGNC:2879]
ENSOCUG00000011645	AHI1	Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]
ENSOCUG00000023462	MYLPF	myosin light chain, phosphorylatable, fast skeletal muscle [Source:HGNC Symbol;Acc:HGNC:29824]
ENSOCUG00000005643	TAF1B	TATA-box binding protein associated factor, RNA polymerase I, B [Source:HGNC Symbol;Acc:HGNC:11533]
ENSOCUG00000016632	PDE7B	phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]
ENSOCUG00000028159		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0Z6]
ENSOCUG00000010482	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]
ENSOCUG00000027396	TBC1D10B	TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510]
ENSOCUG00000023560	MTFR2	mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115]
ENSOCUG00000016363		
ENSOCUG00000027052		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TVA1]
ENSOCUG00000010474		
ENSOCUG00000016373		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TYV1]
ENSOCUG00000004129		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SL51]
ENSOCUG00000025456	MAP7	microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]
ENSOCUG00000029037	SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]
ENSOCUG00000007720		Nicotinate-nucleotide pyrophosphorylase [carboxylating]  [Source:UniProtKB/TrEMBL;Acc:G1STM6]
ENSOCUG00000020991		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUG3]
